code,term,codetype,category,source
B52X.00,"Malignant neoplasm of meninges, unspecified",Read,Incident meningeal brain tumour ,Gold browser
B926.00,Neoplasm of uncertain behaviour of meninges,Read,Incident meningeal brain tumour ,Gold browser
BBd1.00,[M]Meningiomatosis NOS,Read,Incident meningeal brain tumour ,Gold browser
BBd1.11,[M]Diffuse meningiomatosis,Read,Incident meningeal brain tumour ,Gold browser
BBd1.12,[M]Multiple meningiomatosis,Read,Incident meningeal brain tumour ,Gold browser
BBd2.11,[M]Leptomeningeal sarcoma,Read,Incident meningeal brain tumour ,Gold browser
BBd9.11,[M]Mixed meningioma,Read,Incident meningeal brain tumour ,Gold browser
BBdB.00,[M]Meningeal sarcomatosis,Read,Incident meningeal brain tumour ,Gold browser
ByuGP00,"[X]Benign neoplasm of meninges, unspecified",Read,Incident meningeal brain tumour ,Gold browser
192.1,Malignant neoplasm of other and unspecified parts of nervous system - cerebral meninges,ICD9,Incident meningeal brain tumour ,ICD9 browser
239.6,Neoplasm of unspecified nature - Brain,ICD9,Incident brain tumour           ,ICD9 browser
191,Malignant neoplasm of brain,ICD9,Incident brain tumour           ,ICD9 browser
191.0,"Malignant neoplasm of brain - Cerebrum, except lobes and ventricles",ICD9,Incident brain tumour           ,ICD9 browser
191.1,Malignant neoplasm of brain - Frontal lobe,ICD9,Incident brain tumour           ,ICD9 browser
191.2,Malignant neoplasm of brain - Temporal lobe,ICD9,Incident brain tumour           ,ICD9 browser
191.3,Malignant neoplasm of brain - Parietal lobe,ICD9,Incident brain tumour           ,ICD9 browser
191.4,Malignant neoplasm of brain - Occipital lobe,ICD9,Incident brain tumour           ,ICD9 browser
191.5,Malignant neoplasm of brain - Ventricles,ICD9,Incident brain tumour           ,ICD9 browser
191.6,Malignant neoplasm of brain - Cerebellum NOS,ICD9,Incident brain tumour           ,ICD9 browser
191.7,Malignant neoplasm of brain - Brain stem,ICD9,Incident brain tumour           ,ICD9 browser
191.8,Malignant neoplasm of brain - Other parts of brain,ICD9,Incident brain tumour           ,ICD9 browser
191.9,"Malignant neoplasm of brain - Brain, unspecified",ICD9,Incident brain tumour           ,ICD9 browser
225.2,Benign neoplasm of brain and other parts of nervous system - Cerebral meninges,ICD9,Incident meningeal brain tumour ,ICD9 browser
225.0,Benign neoplasm of brain and other parts of nervous system - Brain,ICD9,Incident brain tumour           ,ICD9 browser
237.5,Neoplasm of uncertain behaviour of endocrine glands and nervous system - Brain and spinal cord,ICD9,Incident brain tumour           ,ICD9 browser
237.6,Neoplasm of uncertain behaviour of endocrine glands and nervous system - Meninges,ICD9,Incident meningeal brain tumour ,ICD9 browser
C700,Malignant neoplasm of meninges - cerebral meninges,ICD10,Incident meningeal brain tumour ,
C709,"Malignant neoplasm of meninges - Meninges, unspecified",ICD10,Incident meningeal brain tumour ,
C71,Malignant neoplasm of brain,ICD10,Incident brain tumour           ,Caliber
C710,"Malignant neoplasm of brain - Cerebrum, except lobes and ventricles",ICD10,Incident brain tumour           ,
C711,Malignant neoplasm of brain - Frontal lobe,ICD10,Incident brain tumour           ,
C712,Malignant neoplasm of brain - Temporal lobe,ICD10,Incident brain tumour           ,
C713,Malignant neoplasm of brain - Parietal lobe,ICD10,Incident brain tumour           ,
C714,Malignant neoplasm of brain - Occipital lobe,ICD10,Incident brain tumour           ,
C715,Malignant neoplasm of brain - Cerebral ventricle,ICD10,Incident brain tumour           ,
C716,Malignant neoplasm of brain - Cerebellum,ICD10,Incident brain tumour           ,
C717,Malignant neoplasm of brain - Brain stem,ICD10,Incident brain tumour           ,
C718,Malignant neoplasm of brain - Overlapping lesion of brain,ICD10,Incident brain tumour           ,
C719,"Malignant neoplasm of brain - Brain, unspecified",ICD10,Incident brain tumour           ,
C723,"Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system - Optic nerve",ICD10,Incident brain tumour           ,
D320,Benign neoplasm of meninges - Cerebral meninges,ICD10,Incident meningeal brain tumour ,
D329,"Benign neoplasm of meninges - Meninges, unspecified",ICD10,Incident meningeal brain tumour ,
D330,"Benign neoplasm of brain and other parts of central nervous system - Brain, supratentorial",ICD10,Incident brain tumour           ,
D331,"Benign neoplasm of brain and other parts of central nervous system - Brain, infratentorial",ICD10,Incident brain tumour           ,
D332,"Benign neoplasm of brain and other parts of central nervous system - Brain, unspecified",ICD10,Incident brain tumour           ,
D420,Neoplasm of uncertain or unknown behaviour of meninges - Cerebral meninges,ICD10,Incident meningeal brain tumour ,
D429,"Neoplasm of uncertain or unknown behavious of meninges - Meninges, unspecified",ICD10,Incident meningeal brain tumour ,
D430,"Neoplasm of uncertain or unknown behaviour of brain and central nervous system - Brain, supratentorial",ICD10,Incident brain tumour           ,
D431,"Neoplasm of uncertain or unknown behaviour of brain and central nervous system - Brain, infratentorial",ICD10,Incident brain tumour           ,
D432,"Neoplasm of uncertain or unknown behaviour of brain and central nervous system - Brain, unspecified",ICD10,Incident brain tumour           ,
C70,Malignant neoplasm of meninges,ICD10,Incident meningeal brain tumour ,ICD10 browser
D32,Benign neoplasm of meninges,ICD10,Incident meningeal brain tumour ,ICD10 browser
D42,Neoplasm of uncertain or unknown behaviour of meninges,ICD10,Incident meningeal brain tumour ,ICD10 browser
