code,term,codetype,category,source
15712921000119103,Acute ST segment elevation myocardial infarction of lateral wall,Snomed Concept,Emergency presentation of coronary/ischaemic heart disease,Aurum browser
15712961000119108,Acute ST segment elevation myocardial infarction of anteroseptal wall,Snomed Concept,Emergency presentation of coronary/ischaemic heart disease,Aurum browser
15960981000119105,Mural thrombus of left ventricle following acute myocardial infarction,Snomed Concept,Emergency presentation of coronary/ischaemic heart disease,Aurum browser
836295007,Acute myocardial infarction of inferolateral wall with posterior extension,Snomed Concept,Emergency presentation of coronary/ischaemic heart disease,Aurum browser
827164008,Delayed postmyocardial infarction pericarditis,Snomed Concept,Prevalent coronary/ischaemic heart disease,Aurum browser
827164008,Dressler's syndrome,Snomed Concept,Prevalent coronary/ischaemic heart disease,Aurum browser
846683001,Acute ST segment elevation myocardial infarction due to occlusion of intermediate artery,Snomed Concept,Emergency presentation of coronary/ischaemic heart disease,Aurum browser
736368003,Coronary heart disease care plan,Snomed Concept,Prevalent coronary/ischaemic heart disease,Aurum browser
836293000,Acute myocardial infarction of right ventricle,Snomed Concept,Emergency presentation of coronary/ischaemic heart disease,Aurum browser
43630006,Anterolateral infarction by EKG,Snomed Concept,Emergency presentation of coronary/ischaemic heart disease,Aurum browser
164867002,ECG: old myocardial infarction,Snomed Concept,Prevalent coronary/ischaemic heart disease,Aurum browser
868226001,Acute ST segment elevation myocardial infarction due to occlusion of posterior lateral branch of right coronary artery,Snomed Concept,Emergency presentation of coronary/ischaemic heart disease,Aurum browser
1576271000006101,Cause of Death- Myocardial Infarction,Snomed Concept,Prevalent coronary/ischaemic heart disease,Aurum browser
1539331000006102,H/O: coronary heart disease,Snomed Concept,Prevalent coronary/ischaemic heart disease,Aurum browser
1856401000006105,Coronary heart disease monitoring in secondary care,Snomed Concept,Prevalent coronary/ischaemic heart disease,Aurum browser
1856391000006108,Coronary heart disease monitoring in primary care,Snomed Concept,Prevalent coronary/ischaemic heart disease,Aurum browser
703212004,Acute myocardial infarction during procedure,Snomed Concept,Emergency presentation of coronary/ischaemic heart disease,Aurum browser
868220007,Acute ST segment elevation myocardial infarction due to occlusion of mid portion of right coronary artery,Snomed Concept,Emergency presentation of coronary/ischaemic heart disease,Aurum browser
868225002,Acute STEMI (ST elevation myocardial infarction) due to PDA (posterior descending artery) branch of RCA (right coronary artery) occlusion,Snomed Concept,Emergency presentation of coronary/ischaemic heart disease,Aurum browser
64662007,Pulmonary infarct,Snomed Concept,Emergency presentation of coronary/ischaemic heart disease,Aurum browser
64662007,Pulmonary infarction,Snomed Concept,Emergency presentation of coronary/ischaemic heart disease,Aurum browser
64662007,Infarct of lung,Snomed Concept,Emergency presentation of coronary/ischaemic heart disease,Aurum browser
168939002,Coronary arteriography abnormal,Snomed Concept,Incident coronary/ischaemic heart disease,Aurum browser
14AL.00,H/O: Treatment for ischaemic heart disease,Read,Prevalent coronary/ischaemic heart disease,Caliber
6A2..00,Coronary heart disease annual review,Read,Prevalent coronary/ischaemic heart disease,Caliber
6A4..00,Coronary heart disease review,Read,Prevalent coronary/ischaemic heart disease,Caliber
8B3k.00,Coronary heart disease medication review,Read,Prevalent coronary/ischaemic heart disease,Caliber
8H2V.00,Admit ischaemic heart disease emergency,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G3...00,Ischaemic heart disease,Read,Incident coronary/ischaemic heart disease,Caliber
G3...11,Arteriosclerotic heart disease,Read,Incident coronary/ischaemic heart disease,Caliber
G3...12,Atherosclerotic heart disease,Read,Incident coronary/ischaemic heart disease,Caliber
G3...13,IHD - Ischaemic heart disease,Read,Incident coronary/ischaemic heart disease,Caliber
G31..00,Other acute and subacute ischaemic heart disease,Read,Incident coronary/ischaemic heart disease,Caliber
G311000,Myocardial infarction aborted,Read,Incident coronary/ischaemic heart disease,Caliber
G311011,MI - myocardial infarction aborted,Read,Incident coronary/ischaemic heart disease,Caliber
G31y.00,Other acute and subacute ischaemic heart disease,Read,Incident coronary/ischaemic heart disease,Caliber
G31y200,Subendocardial ischaemia,Read,Incident coronary/ischaemic heart disease,Caliber
G31y300,Transient myocardial ischaemia,Read,Incident coronary/ischaemic heart disease,Caliber
G31yz00,Other acute and subacute ischaemic heart disease NOS,Read,Incident coronary/ischaemic heart disease,Caliber
G34..00,Other chronic ischaemic heart disease,Read,Incident coronary/ischaemic heart disease,Caliber
G340.12,Coronary artery disease,Read,Incident coronary/ischaemic heart disease,Caliber
G343.00,Ischaemic cardiomyopathy,Read,Incident coronary/ischaemic heart disease,Caliber
G344.00,Silent myocardial ischaemia,Read,Incident coronary/ischaemic heart disease,Caliber
G34y.00,Other specified chronic ischaemic heart disease,Read,Incident coronary/ischaemic heart disease,Caliber
G34y100,Chronic myocardial ischaemia,Read,Incident coronary/ischaemic heart disease,Caliber
G34yz00,Other specified chronic ischaemic heart disease NOS,Read,Incident coronary/ischaemic heart disease,Caliber
G34z.00,Other chronic ischaemic heart disease NOS,Read,Incident coronary/ischaemic heart disease,Caliber
G34z000,Asymptomatic coronary heart disease,Read,Incident coronary/ischaemic heart disease,Caliber
G3y..00,Other specified ischaemic heart disease,Read,Incident coronary/ischaemic heart disease,Caliber
G3z..00,Ischaemic heart disease NOS,Read,Incident coronary/ischaemic heart disease,Caliber
Gyu3.00,[X]Ischaemic heart diseases,Read,Incident coronary/ischaemic heart disease,Caliber
Gyu3200,[X]Other forms of acute ischaemic heart disease,Read,Incident coronary/ischaemic heart disease,Caliber
Gyu3300,[X]Other forms of chronic ischaemic heart disease,Read,Incident coronary/ischaemic heart disease,Caliber
14A3.00,H/O: myocardial infarct <60,Read,Prevalent coronary/ischaemic heart disease,Caliber
14A4.00,H/O: myocardial infarct >60,Read,Prevalent coronary/ischaemic heart disease,Caliber
14AH.00,H/O: Myocardial infarction in last year,Read,Prevalent coronary/ischaemic heart disease,Caliber
G310.00,Postmyocardial infarction syndrome,Read,Prevalent coronary/ischaemic heart disease,Caliber
G32..00,Old myocardial infarction,Read,Prevalent coronary/ischaemic heart disease,Caliber
G32..11,Healed myocardial infarction,Read,Prevalent coronary/ischaemic heart disease,Caliber
G32..12,Personal history of myocardial infarction,Read,Prevalent coronary/ischaemic heart disease,Caliber
G33z500,Post infarct angina,Read,Prevalent coronary/ischaemic heart disease,Caliber
G30..11,Attack - heart,Read,Uncertain coronary/ischaemic heart disease,Caliber
G30..14,Heart attack,Read,Uncertain coronary/ischaemic heart disease,Caliber
G30..17,Silent myocardial infarction,Read,Uncertain coronary/ischaemic heart disease,Caliber
G30A.00,Mural thrombosis,Read,Uncertain coronary/ischaemic heart disease,Caliber
G30X000,Acute ST segment elevation myocardial infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G307100,Acute non-ST segment elevation myocardial infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
323..00,ECG: myocardial infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
3233.00,ECG: antero-septal infarct.,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
3234.00,ECG:posterior/inferior infarct,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
3235.00,ECG: subendocardial infarct,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
3236.00,ECG: lateral infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
323Z.00,ECG: myocardial infarct NOS,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
889A.00,Diab mellit insulin-glucose infus acute myocardial infarct,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G30..00,Acute myocardial infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G30..12,Coronary thrombosis,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G30..13,Cardiac rupture following myocardial infarction (MI),Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G30..15,MI - acute myocardial infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G30..16,Thrombosis - coronary,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G300.00,Acute anterolateral infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G301.00,Other specified anterior myocardial infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G301000,Acute anteroapical infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G301100,Acute anteroseptal infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G301z00,Anterior myocardial infarction NOS,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G302.00,Acute inferolateral infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G303.00,Acute inferoposterior infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G304.00,Posterior myocardial infarction NOS,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G305.00,Lateral myocardial infarction NOS,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G306.00,True posterior myocardial infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G307.00,Acute subendocardial infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G307000,Acute non-Q wave infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G308.00,Inferior myocardial infarction NOS,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G309.00,Acute Q-wave infarct,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G30B.00,Acute posterolateral myocardial infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G30X.00,Acute transmural myocardial infarction of unspecif site,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G30y.00,Other acute myocardial infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G30y000,Acute atrial infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G30y100,Acute papillary muscle infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G30y200,Acute septal infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G30yz00,Other acute myocardial infarction NOS,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G30z.00,Acute myocardial infarction NOS,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G31y100,Microinfarction of heart,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G38..00,Postoperative myocardial infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G380.00,Postoperative transmural myocardial infarction anterior wall,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G381.00,Postoperative transmural myocardial infarction inferior wall,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G384.00,Postoperative subendocardial myocardial infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G38z.00,"Postoperative myocardial infarction, unspecified",Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
Gyu3400,[X]Acute transmural myocardial infarction of unspecif site,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G35..00,Subsequent myocardial infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G350.00,Subsequent myocardial infarction of anterior wall,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G351.00,Subsequent myocardial infarction of inferior wall,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G353.00,Subsequent myocardial infarction of other sites,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G35X.00,Subsequent myocardial infarction of unspecified site,Read,Emergency presentation of coronary/ischaemic heart disease,Caliber
G310.11,Dressler's syndrome,Read,Prevalent coronary/ischaemic heart disease,Caliber
G36..00,Certain current complication follow acute myocardial infarct,Read,Uncertain coronary/ischaemic heart disease,Caliber
G360.00,Haemopericardium/current comp folow acut myocard infarct,Read,Uncertain coronary/ischaemic heart disease,Caliber
G361.00,Atrial septal defect/curr comp folow acut myocardal infarct,Read,Uncertain coronary/ischaemic heart disease,Caliber
G362.00,Ventric septal defect/curr comp fol acut myocardal infarctn,Read,Uncertain coronary/ischaemic heart disease,Caliber
G363.00,Ruptur cardiac wall w'out haemopericard/cur comp fol ac MI,Read,Uncertain coronary/ischaemic heart disease,Caliber
G364.00,Ruptur chordae tendinae/curr comp fol acute myocard infarct,Read,Uncertain coronary/ischaemic heart disease,Caliber
G365.00,Rupture papillary muscle/curr comp fol acute myocard infarct,Read,Uncertain coronary/ischaemic heart disease,Caliber
G366.00,"Thrombosis atrium,auric append&vent/curr comp foll acute MI",Read,Uncertain coronary/ischaemic heart disease,Caliber
G501.00,Post infarction pericarditis,Read,Prevalent coronary/ischaemic heart disease,Caliber
G340100,Double coronary vessel disease,Read,Incident coronary/ischaemic heart disease,Zghebi
9Ob8.00,Coronary heart disease monitoring check done,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G311.13,Unstable angina,Read,Incident coronary/ischaemic heart disease,Zghebi
Gyu3000,[X]Other forms of angina pectoris,Read,Incident coronary/ischaemic heart disease,Zghebi
9Ob9.00,Coronary heart disease monitoring telephone invite,Read,Prevalent coronary/ischaemic heart disease,Zghebi
662N.00,CHD monitoring,Read,Prevalent coronary/ischaemic heart disease,Zghebi
662K100,Angina control - poor,Read,Prevalent coronary/ischaemic heart disease,Zghebi
662K000,Angina control - good,Read,Prevalent coronary/ischaemic heart disease,Zghebi
14A5.00,H/O: angina pectoris,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G311.00,Preinfarction syndrome,Read,Incident coronary/ischaemic heart disease,Zghebi
G311z00,Preinfarction syndrome NOS,Read,Incident coronary/ischaemic heart disease,Zghebi
3232.00,ECG: old myocardial infarction,Read,Prevalent coronary/ischaemic heart disease,Zghebi
14AT.00,History of myocardial infarction,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G340.11,Triple vessel disease of the heart,Read,Incident coronary/ischaemic heart disease,Zghebi
G311500,Acute coronary syndrome,Read,Incident coronary/ischaemic heart disease,Zghebi
9Ob2.00,Coronary heart disease monitoring default,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G33z700,Stable angina,Read,Incident coronary/ischaemic heart disease,Zghebi
8F91.00,Cardiac rehabilitation - phase 2,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G33zz00,Angina pectoris NOS,Read,Incident coronary/ischaemic heart disease,Zghebi
ZV57900,[V]Cardiac rehabilitation,Read,Prevalent coronary/ischaemic heart disease,Zghebi
662K300,Angina control - worsening,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G34y000,Chronic coronary insufficiency,Read,Incident coronary/ischaemic heart disease,Zghebi
44p2.00,Cardiac troponin positive,Read,Incident coronary/ischaemic heart disease,Zghebi
G330000,Nocturnal angina,Read,Incident coronary/ischaemic heart disease,Zghebi
44H3000,Cardiac enzymes abnormal - first set,Read,Incident coronary/ischaemic heart disease,Zghebi
Z677.00,Cardiac rehabilitation class,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G33z400,Ischaemic chest pain,Read,Incident coronary/ischaemic heart disease,Zghebi
8Hkk.00,Referral to cardiac rehabilitation programme,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G330.00,Angina decubitus,Read,Incident coronary/ischaemic heart disease,Zghebi
G33z300,Angina on effort,Read,Incident coronary/ischaemic heart disease,Zghebi
662..00,Cardiac disease monitoring,Read,Prevalent coronary/ischaemic heart disease,Zghebi
322..00,ECG: myocardial ischaemia,Read,Incident coronary/ischaemic heart disease,Zghebi
G311400,Worsening angina,Read,Prevalent coronary/ischaemic heart disease,Zghebi
8I3a.00,Cardiac rehabilitation declined,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G311300,Refractory angina,Read,Incident coronary/ischaemic heart disease,Zghebi
44H3.00,Cardiac enzymes abnormal,Read,Incident coronary/ischaemic heart disease,Zghebi
G330z00,Angina decubitus NOS,Read,Incident coronary/ischaemic heart disease,Zghebi
G311.14,Angina at rest,Read,Incident coronary/ischaemic heart disease,Zghebi
Gyu3500,[X]Subsequent myocardial infarction of other sites,Read,Emergency presentation of coronary/ischaemic heart disease,Zghebi
8F90.00,Cardiac rehabilitation - phase 1,Read,Prevalent coronary/ischaemic heart disease,Zghebi
8IE3.00,Referral to cardiac rehabilitation programme declined,Read,Prevalent coronary/ischaemic heart disease,Zghebi
8IEY.00,Referral to Angina Plan self-management programme declined,Read,Prevalent coronary/ischaemic heart disease,Zghebi
9Ob6.00,Coronary heart disease monitoring verbal invitation,Read,Prevalent coronary/ischaemic heart disease,Zghebi
ZL62200,Referral to cardiac rehabilitation nurse,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G....12,Cardiac diseases,Read,Incident coronary/ischaemic heart disease,Zghebi
9Ob0.00,Attends coronary heart disease monitoring,Read,Prevalent coronary/ischaemic heart disease,Zghebi
662K.00,Angina control,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G33z600,New onset angina,Read,Incident coronary/ischaemic heart disease,Zghebi
182A.00,Chest pain on exertion,Read,Incident coronary/ischaemic heart disease,Zghebi
8I37.00,Coronary heart disease monitoring refused,Read,Prevalent coronary/ischaemic heart disease,Zghebi
662K200,Angina control - improving,Read,Prevalent coronary/ischaemic heart disease,Zghebi
8Hkl.00,Referral to cardiac rehabilitation service by secondary care,Read,Prevalent coronary/ischaemic heart disease,Zghebi
32B3.00,ECG: Q wave pathological,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G383.00,Postoperative transmural myocardial infarction unspec site,Read,Emergency presentation of coronary/ischaemic heart disease,Zghebi
322Z.00,ECG: myocardial ischaemia NOS,Read,Incident coronary/ischaemic heart disease,Zghebi
G312.00,Coronary thrombosis not resulting in myocardial infarction,Read,Incident coronary/ischaemic heart disease,Zghebi
G33z.00,Angina pectoris NOS,Read,Incident coronary/ischaemic heart disease,Zghebi
G33..00,Angina pectoris,Read,Incident coronary/ischaemic heart disease,Zghebi
G311.11,Crescendo angina,Read,Incident coronary/ischaemic heart disease,Zghebi
G33z200,Syncope anginosa,Read,Incident coronary/ischaemic heart disease,Zghebi
9Ob3.00,Coronary heart disease monitoring 1st letter,Read,Prevalent coronary/ischaemic heart disease,Zghebi
662Kz00,Angina control NOS,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G31y000,Acute coronary insufficiency,Read,Incident coronary/ischaemic heart disease,Zghebi
8F97.00,Cardiac rehabilitation programme completed,Read,Prevalent coronary/ischaemic heart disease,Zghebi
14AJ.00,H/O: Angina in last year,Read,Prevalent coronary/ischaemic heart disease,Zghebi
ZLA2200,Seen by cardiac rehabilitation nurse,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G311.12,Impending infarction,Read,Emergency presentation of coronary/ischaemic heart disease,Zghebi
14AW.00,H/O acute coronary syndrome,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G33z000,Status anginosus,Read,Incident coronary/ischaemic heart disease,Zghebi
9Ob1.00,Refuses coronary heart disease monitoring,Read,Prevalent coronary/ischaemic heart disease,Zghebi
8CMP.00,Coronary heart disease care plan,Read,Prevalent coronary/ischaemic heart disease,Zghebi
9Ob5.00,Coronary heart disease monitoring 3rd letter,Read,Prevalent coronary/ischaemic heart disease,Zghebi
3222.00,ECG:shows myocardial ischaemia,Read,Incident coronary/ischaemic heart disease,Zghebi
8T04.00,Referral to Angina Plan self-management programme,Read,Prevalent coronary/ischaemic heart disease,Zghebi
9Ob..00,Coronary heart disease monitoring administration,Read,Prevalent coronary/ischaemic heart disease,Zghebi
8F98.00,Cardiac rehabilitation programme offered,Read,Prevalent coronary/ischaemic heart disease,Zghebi
187..00,Frequency of angina,Read,Incident coronary/ischaemic heart disease,Zghebi
G574011,Cardiac arrest-ventricular fibrillation,Read,Emergency presentation of coronary/ischaemic heart disease,Zghebi
8H7v.00,Referral to cardiac rehabilitation nurse,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G331.11,Variant angina pectoris,Read,Uncertain coronary/ischaemic heart disease,Zghebi
8F9..00,Cardiac rehabilitation,Read,Prevalent coronary/ischaemic heart disease,Zghebi
ZL22200,Under care of cardiac rehabilitation nurse,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G311200,Angina at rest,Read,Incident coronary/ischaemic heart disease,Zghebi
8B27.00,Antianginal therapy,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G340000,Single coronary vessel disease,Read,Incident coronary/ischaemic heart disease,Zghebi
Gyu3600,[X]Subsequent myocardial infarction of unspecified site,Read,Incident coronary/ischaemic heart disease,Zghebi
8F93.00,Cardiac rehabilitation - phase 4,Read,Prevalent coronary/ischaemic heart disease,Zghebi
8F92.00,Cardiac rehabilitation - phase 3,Read,Prevalent coronary/ischaemic heart disease,Zghebi
661M000,Angina self-management plan agreed,Read,Prevalent coronary/ischaemic heart disease,Zghebi
G311100,Unstable angina,Read,Incident coronary/ischaemic heart disease,Zghebi
Gyu3100,[X]Other current complicatns following acute myocard infarct,Read,Prevalent coronary/ischaemic heart disease,Gold browser
C132200,Postinfarction panhypopituitarism,Read,Incident coronary/ischaemic heart disease,Gold browser
9Ob4.00,Coronary heart disease monitoring 2nd letter,Read,Prevalent coronary/ischaemic heart disease,Gold browser
413,Angina pectoris,ICD9,Incident coronary/ischaemic heart disease,ICD9 browser
411.1,Intermediate coronary syndrome,ICD9,Incident coronary/ischaemic heart disease,ICD9 browser
413.0,Angina decubitus,ICD9,Incident coronary/ischaemic heart disease,ICD9 browser
413.9,Other and unspecified angina pectoris,ICD9,Incident coronary/ischaemic heart disease,ICD9 browser
429.6,Rupture of papillary muscle,ICD9,Uncertain coronary/ischaemic heart disease,ICD9 browser
410,Acute myocardial infarction,ICD9,Emergency presentation of coronary/ischaemic heart disease,ICD9 browser
410.0,Acute myocardial infarction of anterolateral wall,ICD9,Emergency presentation of coronary/ischaemic heart disease,ICD9 browser
410.1,Acute myocardial infarction of other anterior wall,ICD9,Emergency presentation of coronary/ischaemic heart disease,ICD9 browser
410.2,Acute myocardial infarction of inferolateral wall,ICD9,Emergency presentation of coronary/ischaemic heart disease,ICD9 browser
410.3,Acute myocardial infarction of inferoposterior wall,ICD9,Emergency presentation of coronary/ischaemic heart disease,ICD9 browser
410.4,Acute myocardial infarction of other inferior wall,ICD9,Emergency presentation of coronary/ischaemic heart disease,ICD9 browser
410.5,Acute myocardial infarction of other lateral wall,ICD9,Emergency presentation of coronary/ischaemic heart disease,ICD9 browser
410.6,True posterior wall infarction,ICD9,Emergency presentation of coronary/ischaemic heart disease,ICD9 browser
410.7,Subendocardial infarction,ICD9,Emergency presentation of coronary/ischaemic heart disease,ICD9 browser
410.8,Acute myocardial infarction of other specified sites,ICD9,Emergency presentation of coronary/ischaemic heart disease,ICD9 browser
410.9,Acute myocardial infarction - unspecified site,ICD9,Emergency presentation of coronary/ischaemic heart disease,ICD9 browser
429.7,Certain sequelae of myocardial infarction - not elsewhere classified,ICD9,Uncertain coronary/ischaemic heart disease,ICD9 browser
411,Other acute and subacute forms of ischemic heart disease,ICD9,Incident coronary/ischaemic heart disease,ICD9 browser
411.0,Dressler syndrome,ICD9,Prevalent coronary/ischaemic heart disease,ICD9 browser
411.8,Other acute and subacute forms of ischemic heart disease - Other,ICD9,Incident coronary/ischaemic heart disease,ICD9 browser
412,Old myocardial infarction,ICD9,Prevalent coronary/ischaemic heart disease,ICD9 browser
414,Other forms of chronic ischaemic heart disease,ICD9,Incident coronary/ischaemic heart disease,ICD9 browser
414.0,Coronary atherosclerosis,ICD9,Incident coronary/ischaemic heart disease,ICD9 browser
414.2,Chronic total occlusion of coronary artery,ICD9,Incident coronary/ischaemic heart disease,ICD9 browser
414.3,Coronary atherosclerosis due to lipid rich plaque,ICD9,Incident coronary/ischaemic heart disease,ICD9 browser
414.8,Other specified forms of chronic ischemic heart disease,ICD9,Incident coronary/ischaemic heart disease,ICD9 browser
414.9,Chronic ischemic heart disease - unspecified,ICD9,Incident coronary/ischaemic heart disease,ICD9 browser
429.5,Rupture of chordae tendinae,ICD9,Uncertain coronary/ischaemic heart disease,ICD9 browser
I20,Angina pectoris,ICD10,Incident coronary/ischaemic heart disease,Nhs
I200,Unstable angina,ICD10,Incident coronary/ischaemic heart disease,Nhs
I201,Angina pectoris with documented spasm,ICD10,Incident coronary/ischaemic heart disease,Nhs
I208,Other forms of angina pectoris,ICD10,Incident coronary/ischaemic heart disease,Nhs
I209,Angina pectoris - unspecified,ICD10,Incident coronary/ischaemic heart disease,Nhs
I21,Acute myocardial infarction,ICD10,Emergency presentation of coronary/ischaemic heart disease,Nhs
I210,Acute transmural myocardial infarction of anterior wall,ICD10,Emergency presentation of coronary/ischaemic heart disease,Nhs
I211,Acute transmural myocardial infarction of inferior wall,ICD10,Emergency presentation of coronary/ischaemic heart disease,Nhs
I212,Acute transmural myocardial infarction of other sites,ICD10,Emergency presentation of coronary/ischaemic heart disease,Nhs
I213,Acute transmural myocardial infarction of unspecified site,ICD10,Emergency presentation of coronary/ischaemic heart disease,Nhs
I214,Acute subendocardial myocardial infarction,ICD10,Emergency presentation of coronary/ischaemic heart disease,Nhs
I219,Acute myocardial infarction - unspecified,ICD10,Emergency presentation of coronary/ischaemic heart disease,Nhs
I22,Subsequent myocardial infarction,ICD10,Incident coronary/ischaemic heart disease,Nhs
I220,Subsequent myocardial infarction of anterior wall,ICD10,Emergency presentation of coronary/ischaemic heart disease,Nhs
I221,Subsequent myocardial infarction of inferior wall,ICD10,Emergency presentation of coronary/ischaemic heart disease,Nhs
I228,Subsequent myocardial infarction of other sites,ICD10,Emergency presentation of coronary/ischaemic heart disease,Nhs
I229,Subsequent myocardial infarction of unspecified site,ICD10,Emergency presentation of coronary/ischaemic heart disease,Nhs
I23,Certain current complications following acute myocardial infarction,ICD10,Uncertain coronary/ischaemic heart disease,Nhs
I230,Haemopericardium as current complication following acute myocardial infarction,ICD10,Uncertain coronary/ischaemic heart disease,Nhs
I231,Atrial septal defect as current complication following acute myocardial infarction,ICD10,Uncertain coronary/ischaemic heart disease,Nhs
I232,Ventricular septal defect as current complication following acute myocardial infarction,ICD10,Uncertain coronary/ischaemic heart disease,Nhs
I233,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction,ICD10,Uncertain coronary/ischaemic heart disease,Nhs
I234,Rupture of chordae tendineae as current complication following acute myocardial infarction,ICD10,Uncertain coronary/ischaemic heart disease,Nhs
I235,Rupture of papillary muscle as current complication following acute myocardial infarction,ICD10,Uncertain coronary/ischaemic heart disease,Nhs
I236,Thrombosis of atrium auricular appendage and ventricle as current complications following acute myocardial infarction,ICD10,Uncertain coronary/ischaemic heart disease,Nhs
I238,Other current complications following acute myocardial infarction,ICD10,Uncertain coronary/ischaemic heart disease,Nhs
I24,Other acute ischaemic heart diseases,ICD10,Incident coronary/ischaemic heart disease,Nhs
I240,Coronary thrombosis not resulting in myocardial infarction,ICD10,Emergency presentation of coronary/ischaemic heart disease,Nhs
I241,Dressler syndrome,ICD10,Prevalent coronary/ischaemic heart disease,Nhs
I248,Other forms of acute ischaemic heart disease,ICD10,Incident coronary/ischaemic heart disease,Nhs
I249,Acute ischaemic heart disease - unspecified,ICD10,Incident coronary/ischaemic heart disease,Nhs
I25,Chronic ischaemic heart disease,ICD10,Incident coronary/ischaemic heart disease,Nhs
I250,Atherosclerotic cardiovascular disease so described,ICD10,Incident coronary/ischaemic heart disease,Nhs
I252,Old myocardial infarction,ICD10,Prevalent coronary/ischaemic heart disease,Nhs
I251,Atherosclerotic heart disease,ICD10,Incident coronary/ischaemic heart disease,Nhs
I255,Ischaemic cardiomyopathy,ICD10,Incident coronary/ischaemic heart disease,Nhs
I256,Silent myocardial ischaemia,ICD10,Incident coronary/ischaemic heart disease,Nhs
I258,Other forms of chronic ischaemic heart disease,ICD10,Incident coronary/ischaemic heart disease,Nhs
I259,Chronic ischaemic heart disease - unspecified,ICD10,Incident coronary/ischaemic heart disease,Nhs
