code,term,codetype,category,source
Eu20214,[X]Schizophrenic flexibilatis cerea,Read,Incident schizophrenia,Caliber
Eu20300,[X]Undifferentiated schizophrenia,Read,Incident schizophrenia,Caliber
Eu20311,[X]Atypical schizophrenia,Read,Incident schizophrenia,Caliber
Eu20400,[X]Post-schizophrenic depression,Read,Prevalent schizophrenia  ,Caliber
Eu20500,[X]Residual schizophrenia,Read,Incident schizophrenia,Caliber
Eu20511,[X]Chronic undifferentiated schizophrenia,Read,Incident schizophrenia,Caliber
Eu20600,[X]Simple schizophrenia,Read,Incident schizophrenia,Caliber
Eu20.00,[X]Schizophrenia,Read,Incident schizophrenia,Caliber
Eu20y00,[X]Other schizophrenia,Read,Incident schizophrenia,Caliber
Eu20y12,[X]Schizophreniform disord NOS,Read,Incident schizophrenia,Caliber
Eu20y13,[X]Schizophrenifrm psychos NOS,Read,Incident schizophrenia,Caliber
Eu20z00,"[X]Schizophrenia, unspecified",Read,Incident schizophrenia,Caliber
Eu21.00,[X]Schizotypal disorder,Read,Incident schizophrenia,Caliber
Eu21.11,[X]Latent schizophrenic reaction,Read,Incident schizophrenia,Caliber
Eu21.12,[X]Borderline schizophrenia,Read,Incident schizophrenia,Caliber
Eu21.13,[X]Latent schizophrenia,Read,Incident schizophrenia,Caliber
Eu21.14,[X]Prepsychotic schizophrenia,Read,Incident schizophrenia,Caliber
Eu21.15,[X]Prodromal schizophrenia,Read,Incident schizophrenia,Caliber
Eu21.16,[X]Pseudoneurotic schizophrenia,Read,Incident schizophrenia,Caliber
Eu21.17,[X]Pseudopsychopathic schizophrenia,Read,Incident schizophrenia,Caliber
Eu22000,[X]Delusional disorder,Read,Incident schizophrenia,Caliber
Eu22011,[X]Paranoid psychosis,Read,Incident schizophrenia,Caliber
Eu22012,[X]Paranoid state,Read,Incident schizophrenia,Caliber
Eu22013,[X]Paraphrenia - late,Read,Incident schizophrenia,Caliber
Eu22014,[X]Sensitiver Beziehungswahn,Read,Incident schizophrenia,Caliber
Eu22015,[X]Paranoia,Read,Incident schizophrenia,Caliber
Eu22100,[X]Delusional misidentification syndrome,Read,Incident schizophrenia,Caliber
Eu22111,[X]Capgras syndrome,Read,Incident schizophrenia,Caliber
Eu22200,[X]Cotard syndrome,Read,Incident schizophrenia,Caliber
Eu22300,[X]Paranoid state in remission,Read,Incident schizophrenia,Caliber
Eu22.00,[X]Persistent delusional disorders,Read,Incident schizophrenia,Caliber
Eu22y00,[X]Other persistent delusional disorders,Read,Incident schizophrenia,Caliber
Eu22y11,[X]Delusional dysmorphophobia,Read,Incident schizophrenia,Caliber
Eu22y12,[X]Involutional paranoid state,Read,Incident schizophrenia,Caliber
Eu22y13,[X]Paranoia querulans,Read,Incident schizophrenia,Caliber
Eu22z00,"[X]Persistent delusional disorder, unspecified",Read,Incident schizophrenia,Caliber
Eu25000,"[X]Schizoaffective disorder, manic type",Read,Incident schizophrenia,Caliber
Eu25011,"[X]Schizoaffective psychosis, manic type",Read,Incident schizophrenia,Caliber
Eu25012,"[X]Schizophreniform psychosis, manic type",Read,Incident schizophrenia,Caliber
Eu25100,"[X]Schizoaffective disorder, depressive type",Read,Incident schizophrenia,Caliber
Eu25111,"[X]Schizoaffective psychosis, depressive type",Read,Incident schizophrenia,Caliber
Eu25112,"[X]Schizophreniform psychosis, depressive type",Read,Incident schizophrenia,Caliber
Eu25200,"[X]Schizoaffective disorder, mixed type",Read,Incident schizophrenia,Caliber
Eu25211,[X]Cyclic schizophrenia,Read,Incident schizophrenia,Caliber
Eu25212,[X]Mixed schizophrenic and affective psychosis,Read,Incident schizophrenia,Caliber
Eu25.00,[X]Schizoaffective disorders,Read,Incident schizophrenia,Caliber
Eu25y00,[X]Other schizoaffective disorders,Read,Incident schizophrenia,Caliber
Eu25z00,"[X]Schizoaffective disorder, unspecified",Read,Incident schizophrenia,Caliber
Eu25z11,[X]Schizoaffective psychosis NOS,Read,Incident schizophrenia,Caliber
Eu26.00,[X]Nonorganic psychosis in remission,Read,Prevalent schizophrenia  ,Caliber
Eu2..00,"[X]Schizophrenia, schizotypal and delusional disorders",Read,Incident schizophrenia,Caliber
Eu2y.00,[X]Other nonorganic psychotic disorders,Read,Incident schizophrenia,Caliber
Eu2y.11,[X]Chronic hallucinatory psychosis,Read,Incident schizophrenia,Caliber
Eu2z.00,[X]Unspecified nonorganic psychosis,Read,Incident schizophrenia,Caliber
Eu2z.11,[X]Psychosis NOS,Read,Incident schizophrenia,Caliber
ZV11000,[V]Personal history of schizophrenia,Read,Prevalent schizophrenia  ,Caliber
E105400,Acute exacerbation of chronic latent schizophrenia,Read,Prevalent schizophrenia  ,Launders
E13..00,Other nonorganic psychoses,Read,Incident schizophrenia,Launders
E13z.00,Nonorganic psychosis NOS,Read,Incident schizophrenia,Launders
E13z.11,Psychotic episode NOS,Read,Incident schizophrenia,Launders
Eu21.18,[X]Schizotypal personality disorder,Read,Incident schizophrenia,Launders
E101200,Chronic hebephrenic schizophrenia,Read,Incident schizophrenia,Launders
E102200,Chronic catatonic schizophrenia,Read,Incident schizophrenia,Launders
E212200,Schizotypal personality,Read,Incident schizophrenia,Gold browser
295,Schizophrenic disorders,ICD9,Incident schizophrenia,ICD9 browser
295.5,Latent schizophrenia,ICD9,Incident schizophrenia,ICD9 browser
297,Delusional disorders,ICD9,Incident schizophrenia,ICD9 browser
295.7,Schizoaffective disorder,ICD9,Incident schizophrenia,ICD9 browser
297.8,Other specified paranoid states,ICD9,Incident schizophrenia,ICD9 browser
297.9,Unspecified paranoid state,ICD9,Incident schizophrenia,ICD9 browser
295.3,Paranoid schizophrenia,ICD9,Incident schizophrenia,ICD9 browser
295.1,Hebephrenic schizophrenia,ICD9,Incident schizophrenia,ICD9 browser
295.2,Catatonic schizophrenia,ICD9,Incident schizophrenia,ICD9 browser
295.8,Other specified types of schizophrenia,ICD9,Incident schizophrenia,ICD9 browser
295.6,Residual schizophrenia,ICD9,Incident schizophrenia,ICD9 browser
295.0,Simple type schizophrenia,ICD9,Incident schizophrenia,ICD9 browser
295.4,Schizophreniform disorder,ICD9,Incident schizophrenia,ICD9 browser
295.9,Unspecified schizophrenia,ICD9,Incident schizophrenia,ICD9 browser
297.1,Delusional disorder,ICD9,Incident schizophrenia,ICD9 browser
297.0,"Paranoid state, simple",ICD9,Incident schizophrenia,ICD9 browser
297.2,Paraphrenia,ICD9,Incident schizophrenia,ICD9 browser
F20,Schizophrenia,ICD10,Incident schizophrenia,Caliber
F21,Schizotypal disorder,ICD10,Incident schizophrenia,Caliber
F22,Persistent delusional disorders,ICD10,Incident schizophrenia,Caliber
F25,Schizoaffective disorders,ICD10,Incident schizophrenia,Caliber
F28,Other nonorganic psychotic disorders,ICD10,Incident schizophrenia,Caliber
F29,Unspecified nonorganic psychosis,ICD10,Incident schizophrenia,Caliber
F200,Paranoid schizophrenia,ICD10,Incident schizophrenia,Caliber
F201,Hebephrenic schizophrenia,ICD10,Incident schizophrenia,Caliber
F202,Catatonic schizophrenia,ICD10,Incident schizophrenia,Caliber
F203,Undifferentiated schizophrenia,ICD10,Incident schizophrenia,Caliber
F204,Post-schizophrenic depression,ICD10,Prevalent schizophrenia,Caliber
F205,Residual schizophrenia,ICD10,Incident schizophrenia,Caliber
F206,Simple schizophrenia,ICD10,Incident schizophrenia,Caliber
F208,Other schizophrenia,ICD10,Incident schizophrenia,Caliber
F209,Schizophrenia unspecified,ICD10,Incident schizophrenia,Caliber
F220,Delusional disorder,ICD10,Incident schizophrenia,Caliber
F228,Other persistent delusional disorders,ICD10,Incident schizophrenia,Caliber
F229,Persistent delusional disorder - unspecified,ICD10,Incident schizophrenia,Caliber
F250,Schizoaffective disorder - manic type,ICD10,Incident schizophrenia,Caliber
F251,Schizoaffective disorder - depressive type,ICD10,Incident schizophrenia,Caliber
F252,Schizoaffective disorder - mixed type,ICD10,Incident schizophrenia,Caliber
F258,Other schizoaffective disorders,ICD10,Incident schizophrenia,Caliber
F259,Schizoaffective disorder - unspecified,ICD10,Incident schizophrenia,Caliber
