code,term,codetype,category,source
Hyu3000,[X]Other emphysema,Read,Incident chronic obstructive pulmonary disorder ,Caliber
Hyu3100,[X]Other specified chronic obstructive pulmonary disease,Read,Incident chronic obstructive pulmonary disorder ,Caliber
9h52.00,Excepted from COPD quality indicators: Informed dissent,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
8H2R.00,Admit COPD emergency,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
661N300,COPD self-management plan review,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
9NgP.11,On COPD (chr obstruc pulmonary disease) supportv cre pathway,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
8CeD.00,Preferred place of care for next exacerbation of COPD,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66YI.00,COPD self-management plan given,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
9e03.00,GP OOH service notified of COPD care plan,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66Yi.00,Multiple COPD emergency hospital admissions,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66Yd.00,COPD accident and emergency attendance since last visit,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66Yf.00,Number of COPD exacerbations in past year,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66YL.11,COPD follow-up,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
9kf..00,COPD - enhanced services administration,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
9N4W.00,DNA - Did not attend COPD clinic,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
661M300,COPD self-management plan agreed,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66Ye.00,Emergency COPD admission since last appointment,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
9kf0.11,COPD patient unsuitable for pulmonary rehabilitation,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
9Oi1.00,Chronic obstructive pulmonary disease monitoring 2nd letter,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
8IEZ.00,Chronic obstructive pulmonary disease rescue pack declined,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
9Oi2.00,Chronic obstructive pulmonary disease monitoring 3rd letter,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66YD.00,Chronic obstructive pulmonary disease monitoring due,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66YM.00,Chronic obstructive pulmonary disease annual review,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
9Oi3.00,Chronic obstructive pulmonary disease monitoring verb invite,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66YT.00,Chronic obstructive pulmonary disease monitoring by doctor,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
9Oi4.00,Chronic obstructive pulmonary disease monitor phone invite,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66YL.00,Chronic obstructive pulmonary disease follow-up,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
9NgP.00,On chronic obstructive pulmonary disease supprtv cre pathway,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
8CMV.00,Has chronic obstructive pulmonary disease care plan,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
8CR1.00,Chronic obstructive pulmonary disease clini management plan,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66YS.00,Chronic obstructive pulmonary disease monitoring by nurse,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66Yz200,Shared care chronic obstructive pulmonary disease monitoring,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66Yh.00,Chronic obstructive pulmonary disease does not disturb sleep,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
8CMW500,Chronic obstructive pulmonary disease care pathway,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66YB200,Telehealth chronic obstructive pulmonary disease monitoring,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66YB.00,Chronic obstructive pulmonary disease monitoring,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
9Oi0.00,Chronic obstructive pulmonary disease monitoring 1st letter,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66YB100,Chronic obstructive pulmonary disease 6 monthly review,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66Yg.00,Chronic obstructive pulmonary disease disturbs sleep,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
66YB000,Chronic obstructive pulmonary disease 3 monthly review,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
H581.00,Interstitial emphysema,Read,Prevalent chronic obstructive pulmonary disorder,Gold browser
491,Simple and mucopurulent chronic bronchitis,ICD9,Incident chronic obstructive pulmonary disorder ,ICD9 browser
491.9,Unspecified chronic bronchitis,ICD9,Incident chronic obstructive pulmonary disorder ,ICD9 browser
492,Emphysema,ICD9,Incident chronic obstructive pulmonary disorder ,ICD9 browser
491.2,Obstructive chronic bronchitis,ICD9,Incident chronic obstructive pulmonary disorder ,ICD9 browser
496,Chronic airway obstruction - not elsewhere classified,ICD9,Incident chronic obstructive pulmonary disorder ,ICD9 browser
492.8,Other emphysema,ICD9,Incident chronic obstructive pulmonary disorder ,ICD9 browser
492.0,Emphysematous bleb,ICD9,Incident chronic obstructive pulmonary disorder ,ICD9 browser
491.0,Simple chronic bronchitis,ICD9,Incident chronic obstructive pulmonary disorder ,ICD9 browser
491.1,Mucopurulent chronic bronchitis,ICD9,Incident chronic obstructive pulmonary disorder ,ICD9 browser
491.8,Other chronic bronchitis,ICD9,Incident chronic obstructive pulmonary disorder ,ICD9 browser
J41,Simple and mucopurulent chronic bronchitis,ICD10,Incident chronic obstructive pulmonary disorder ,Caliber
J42,Unspecified chronic bronchitis,ICD10,Incident chronic obstructive pulmonary disorder ,Caliber
J43,Emphysema,ICD10,Incident chronic obstructive pulmonary disorder ,Caliber
J44,Other chronic obstructive pulmonary disease,ICD10,Incident chronic obstructive pulmonary disorder ,Caliber
J440,Chronic obstructive pulmonary disease with acute lower respiratory infection,ICD10,Incident chronic obstructive pulmonary disorder ,
J441,Chronic obstructive pulmonary disease with acute exacerbation - unspecified,ICD10,Incident chronic obstructive pulmonary disorder ,
J448,Other specified chronic obstructive pulmonary disease,ICD10,Incident chronic obstructive pulmonary disorder ,
J449,Chronic obstructive pulmonary disease - unspecified,ICD10,Incident chronic obstructive pulmonary disorder ,
J430,MacLeod syndrome,ICD10,Incident chronic obstructive pulmonary disorder ,
J431,Panlobular emphysema,ICD10,Incident chronic obstructive pulmonary disorder ,
J432,Centrilobular emphysema,ICD10,Incident chronic obstructive pulmonary disorder ,
J438,Other emphysema,ICD10,Incident chronic obstructive pulmonary disorder ,
J439,Emphysema - unspecified,ICD10,Incident chronic obstructive pulmonary disorder ,
J410,Simple chronic bronchitis,ICD10,Incident chronic obstructive pulmonary disorder ,
J411,Mucopurulent chronic bronchitis,ICD10,Incident chronic obstructive pulmonary disorder ,
J418,Mixed simple and mucopurulent chronic bronchitis,ICD10,Incident chronic obstructive pulmonary disorder ,
